,zipcode,lat,long,price_est
742,98077,47.7479,-122.06200000000001,740000.0
743,98077,47.7422,-122.073,305000.0
744,98117,47.6921,-122.38,395000.0
745,98011,47.7533,-122.198,560000.0
746,98116,47.5793,-122.402,650000.0
747,98028,47.7767,-122.23899999999999,449950.0
749,98034,47.7121,-122.214,435000.0
750,98155,47.7447,-122.31299999999999,329999.0
752,98108,47.5646,-122.31700000000001,447000.0
753,98053,47.717,-122.02,699800.0
754,98112,47.6374,-122.279,850000.0
755,98023,47.3272,-122.355,316500.0
758,98005,47.5987,-122.178,856600.0
759,98118,47.5132,-122.262,405600.0
760,98053,47.6333,-121.97,565000.0
761,98116,47.5818,-122.387,400000.0
763,98038,47.3608,-122.04299999999999,374950.0
764,98056,47.4987,-122.166,405300.0
765,98074,47.6216,-122.056,560000.0
766,98004,47.6051,-122.195,824000.0
767,98042,47.363,-122.08,260000.0
768,98115,47.6777,-122.287,760000.0
769,98023,47.3384,-122.336,405000.0
770,98058,47.4598,-122.15,429900.0
771,98056,47.5089,-122.189,341500.0
772,98177,47.7751,-122.38,465250.0
773,98117,47.6797,-122.36200000000001,450000.0
774,98006,47.5771,-122.14399999999999,390000.0
775,98008,47.6188,-122.11399999999999,420000.0
776,98168,47.4802,-122.279,269950.0
777,98122,47.6101,-122.295,493000.0
778,98092,47.3314,-122.17200000000001,370000.0
780,98059,47.475,-122.11,305000.0
781,98034,47.7146,-122.21700000000001,400000.0
782,98133,47.7073,-122.35600000000001,320000.0
783,98103,47.6583,-122.351,715000.0
784,98008,47.6261,-122.125,650000.0
785,98023,47.3109,-122.376,218000.0
786,98117,47.6949,-122.37100000000001,500000.0
787,98027,47.4691,-121.993,460000.0
788,98003,47.3289,-122.32700000000001,232500.0
789,98106,47.5293,-122.363,408200.0
790,98052,47.6792,-122.115,522000.0
791,98074,47.6337,-122.044,675000.0
793,98168,47.492,-122.333,249950.0
794,98168,47.4781,-122.294,210000.0
795,98133,47.7041,-122.355,429950.0
796,98053,47.6304,-121.994,737500.0
797,98033,47.6815,-122.198,710000.0
798,98065,47.5341,-121.867,470000.0
800,98103,47.6518,-122.335,650000.0
802,98034,47.7148,-122.205,422120.0
803,98011,47.746,-122.21799999999999,625000.0
804,98126,47.5222,-122.375,385200.0
805,98029,47.5756,-122.01,500000.0
806,98042,47.3405,-122.05799999999999,308000.0
807,98006,47.5433,-122.185,565000.0
808,98053,47.6799,-122.03399999999999,581000.0
809,98042,47.39,-122.15299999999999,361000.0
810,98008,47.6329,-122.12100000000001,345000.0
811,98122,47.6124,-122.309,419000.0
812,98056,47.4802,-122.179,347000.0
813,98075,47.5839,-121.991,625000.0
815,98010,47.3077,-122.01100000000001,379000.0
816,98029,47.5707,-122.01700000000001,310000.0
817,98030,47.3839,-122.225,250000.0
818,98059,47.538999999999994,-122.18799999999999,682000.0
819,98022,47.2118,-121.98299999999999,246500.0
821,98031,47.393,-122.184,310950.0
822,98199,47.6347,-122.396,1100000.0
823,98133,47.7493,-122.351,287500.0
824,98133,47.7493,-122.351,431000.0
825,98118,47.5282,-122.279,226000.0
826,98103,47.681999999999995,-122.348,825000.0
827,98168,47.4778,-122.286,175000.0
828,98008,47.6357,-122.12299999999999,465750.0
829,98075,47.5771,-122.05,659000.0
831,98058,47.4622,-122.12700000000001,350000.0
832,98023,47.3102,-122.381,270000.0
833,98008,47.6061,-122.117,662500.0
834,98001,47.294,-122.281,249900.0
835,98023,47.3272,-122.36200000000001,324500.0
836,98053,47.7176,-122.03299999999999,430000.0
837,98053,47.7176,-122.03299999999999,419950.0
838,98032,47.3748,-122.27600000000001,285000.0
839,98092,47.3337,-122.191,332000.0
840,98168,47.5033,-122.3,282000.0
841,98133,47.7321,-122.34,320000.0
842,98006,47.5719,-122.119,428750.0
843,98022,47.2477,-121.93700000000001,330000.0
844,98177,47.7027,-122.361,456500.0
845,98059,47.4723,-122.12100000000001,352000.0
846,98105,47.6645,-122.325,664000.0
848,98052,47.6618,-122.13600000000001,512000.0
849,98023,47.3085,-122.376,254000.0
850,98029,47.5691,-121.99600000000001,535800.0
851,98038,47.3841,-122.006,287653.0
852,98136,47.5446,-122.385,438000.0
853,98028,47.7557,-122.23700000000001,450000.0
854,98092,47.2635,-122.209,327000.0
855,98059,47.4829,-122.12799999999999,370500.0
856,98038,47.3898,-122.04899999999999,265000.0
857,98056,47.5152,-122.197,450000.0
859,98042,47.3729,-122.115,166600.0
860,98168,47.481,-122.323,245000.0
861,98115,47.6742,-122.28399999999999,565000.0
862,98033,47.6963,-122.169,539900.0
863,98144,47.5951,-122.307,910000.0
864,98092,47.2658,-122.219,280000.0
865,98038,47.3576,-122.039,275000.0
866,98056,47.4802,-122.18799999999999,467000.0
867,98029,47.5682,-122.005,457500.0
868,98118,47.5517,-122.27600000000001,381156.0
869,98092,47.3122,-122.191,289999.0
870,98144,47.5962,-122.288,642450.0
871,98007,47.6071,-122.137,469950.0
872,98033,47.6652,-122.18799999999999,795000.0
873,98074,47.6323,-122.036,785000.0
874,98006,47.5611,-122.10600000000001,860000.0
875,98031,47.403999999999996,-122.20299999999999,147500.0
876,98011,47.7356,-122.198,390000.0
877,98198,47.3586,-122.314,229000.0
878,98168,47.494,-122.307,185000.0
879,98115,47.7004,-122.305,414900.0
880,98136,47.5507,-122.381,200000.0
881,98092,47.2959,-122.191,225000.0
882,98105,47.6675,-122.289,720000.0
883,98119,47.6402,-122.37,930000.0
885,98122,47.6094,-122.291,700000.0
886,98103,47.6608,-122.333,466000.0
887,98011,47.7364,-122.193,374000.0
888,98072,47.7438,-122.17200000000001,480000.0
889,98053,47.6724,-122.01299999999999,740000.0
890,98102,47.6476,-122.318,1010000.0
891,98042,47.3782,-122.12700000000001,395000.0
892,98106,47.5185,-122.352,340000.0
893,98106,47.526,-122.361,209000.0
894,98007,47.5922,-122.146,431650.0
895,98040,47.5368,-122.21600000000001,980000.0
896,98077,47.7637,-122.05,660000.0
897,98033,47.6916,-122.18799999999999,730000.0
898,98042,47.3592,-122.07600000000001,291500.0
899,98040,47.5627,-122.215,905000.0
900,98077,47.7418,-122.039,800000.0
901,98056,47.5134,-122.2,839900.0
902,98126,47.5492,-122.37200000000001,200000.0
903,98058,47.4614,-122.16799999999999,300000.0
904,98115,47.69,-122.304,530000.0
905,98038,47.3627,-122.037,314950.0
906,98031,47.3969,-122.198,255000.0
907,98144,47.5728,-122.304,550000.0
908,98136,47.5499,-122.391,435000.0
909,98002,47.3113,-122.20700000000001,234000.0
910,98052,47.638999999999996,-122.1,615000.0
911,98001,47.3315,-122.26299999999999,205000.0
912,98106,47.5353,-122.34899999999999,384000.0
913,98055,47.4315,-122.19200000000001,324000.0
914,98115,47.6733,-122.301,645000.0
915,98107,47.6655,-122.369,570000.0
916,98031,47.4095,-122.195,324000.0
917,98106,47.527,-122.35600000000001,270000.0
918,98058,47.4599,-122.17200000000001,290000.0
919,98198,47.3702,-122.31700000000001,250000.0
920,98014,47.6903,-121.915,342000.0
921,98188,47.4405,-122.28,255000.0
922,98040,47.5371,-122.21799999999999,800000.0
923,98126,47.5666,-122.375,451000.0
925,98031,47.4046,-122.186,288400.0
926,98118,47.5383,-122.26799999999999,420000.0
927,98133,47.7052,-122.34299999999999,359000.0
929,98118,47.5355,-122.28299999999999,300000.0
930,98034,47.7096,-122.199,545000.0
931,98010,47.3414,-122.04700000000001,288349.0
932,98092,47.3023,-122.069,299900.0
933,98117,47.6804,-122.35799999999999,891000.0
935,98038,47.3556,-122.02600000000001,378000.0
936,98155,47.7463,-122.315,299995.0
937,98042,47.3545,-122.15799999999999,253000.0
938,98024,47.5583,-121.852,350000.0
939,98107,47.6653,-122.37200000000001,565000.0
940,98118,47.5513,-122.273,315000.0
941,98136,47.5446,-122.382,570000.0
942,98125,47.7174,-122.28200000000001,971000.0
943,98112,47.6364,-122.3,915000.0
944,98166,47.4522,-122.355,419000.0
945,98023,47.3275,-122.361,260000.0
946,98004,47.6271,-122.197,1320000.0
948,98006,47.5484,-122.119,1030000.0
949,98118,47.5453,-122.27799999999999,435000.0
950,98125,47.7012,-122.286,601000.0
951,98033,47.663000000000004,-122.178,460500.0
953,98075,47.5878,-121.976,851000.0
954,98126,47.5784,-122.37700000000001,550000.0
955,98103,47.6606,-122.331,700000.0
956,98042,47.3622,-122.059,323000.0
957,98177,47.7612,-122.36200000000001,345500.0
958,98118,47.5491,-122.272,378000.0
959,98116,47.5711,-122.383,650000.0
960,98074,47.6273,-122.06200000000001,385000.0
961,98102,47.6233,-122.319,425000.0
962,98022,47.2105,-121.98899999999999,210000.0
963,98077,47.7649,-122.04899999999999,630000.0
964,98146,47.4999,-122.368,335000.0
965,98001,47.3461,-122.272,196500.0
966,98074,47.6471,-122.06,582800.0
967,98034,47.7283,-122.22200000000001,440000.0
968,98033,47.6495,-122.198,752500.0
969,98116,47.5724,-122.384,532500.0
970,98198,47.4061,-122.33,265000.0
972,98029,47.54600000000001,-122.01100000000001,524250.0
973,98027,47.5515,-122.08,765000.0
974,98074,47.6301,-122.01899999999999,648000.0
975,98031,47.3908,-122.17299999999999,469500.0
976,98023,47.3011,-122.369,237500.0
977,98003,47.3298,-122.29700000000001,216000.0
978,98056,47.5364,-122.17299999999999,427200.0
979,98055,47.4545,-122.208,280000.0
980,98006,47.5702,-122.12799999999999,718000.0
981,98065,47.5175,-121.87799999999999,420000.0
982,98117,47.6971,-122.37200000000001,379000.0
983,98177,47.7145,-122.361,326100.0
984,98115,47.6774,-122.324,535000.0
985,98022,47.1949,-122.01,283000.0
986,98168,47.5048,-122.301,260000.0
987,98126,47.5303,-122.37799999999999,399000.0
988,98029,47.5688,-122.01700000000001,484950.0
989,98005,47.5867,-122.17399999999999,640000.0
990,98115,47.6948,-122.32799999999999,585000.0
992,98003,47.3211,-122.325,253000.0
993,98146,47.5077,-122.344,178500.0
994,98038,47.3492,-122.03,291000.0
995,98001,47.2786,-122.25,199950.0
996,98105,47.6707,-122.32799999999999,553500.0
997,98038,47.3738,-122.057,189950.0
998,98001,47.3225,-122.273,289000.0
999,98105,47.6593,-122.32700000000001,700000.0
1000,98058,47.4312,-122.171,270000.0
1001,98023,47.327,-122.361,258000.0
1002,98125,47.7191,-122.309,530000.0
1003,98092,47.3204,-122.178,245000.0
1004,98117,47.6807,-122.369,563000.0
1005,98065,47.5346,-121.875,515000.0
1006,98023,47.3017,-122.34899999999999,325000.0
1008,98103,47.7008,-122.338,280300.0
1009,98117,47.6802,-122.38799999999999,460000.0
1010,98072,47.7571,-122.145,475000.0
1011,98007,47.6042,-122.147,900000.0
1012,98008,47.626999999999995,-122.11399999999999,538200.0
1013,98122,47.6078,-122.291,429000.0
1014,98178,47.5064,-122.265,164808.0
1015,98052,47.6937,-122.12700000000001,520000.0
1016,98125,47.7221,-122.31700000000001,475000.0
1017,98168,47.4809,-122.3,283000.0
1018,98030,47.3572,-122.191,321500.0
1019,98077,47.7083,-122.073,840000.0
1020,98038,47.3484,-122.03299999999999,287000.0
1021,98052,47.6737,-122.156,375000.0
1022,98034,47.7263,-122.205,349500.0
1023,98126,47.5144,-122.37899999999999,446450.0
1024,98031,47.4065,-122.18,315000.0
1025,98144,47.5849,-122.302,271310.0
1026,98133,47.7612,-122.33200000000001,315000.0
1027,98030,47.3682,-122.179,245000.0
1028,98199,47.6382,-122.399,543115.0
1029,98117,47.6908,-122.397,900000.0
1031,98053,47.7107,-122.031,554000.0
1032,98001,47.266999999999996,-122.25,249900.0
1033,98006,47.5468,-122.109,768000.0
1035,98146,47.4997,-122.36399999999999,395000.0
1036,98103,47.6969,-122.35,415000.0
1037,98038,47.3559,-122.014,380000.0
1038,98075,47.5985,-122.016,566000.0
1039,98002,47.3098,-122.21,218500.0
1040,98052,47.683,-122.11399999999999,550000.0
1041,98117,47.6769,-122.36,512031.0
1042,98055,47.452,-122.19,197500.0
1043,98033,47.701,-122.17200000000001,470000.0
1045,98011,47.7725,-122.198,465000.0
1047,98006,47.5498,-122.18799999999999,515000.0
1048,98105,47.6582,-122.27799999999999,716500.0
1049,98199,47.6542,-122.385,410000.0
1050,98136,47.5437,-122.38799999999999,850000.0
1051,98033,47.6476,-122.184,1050000.0
1052,98075,47.5833,-122.02799999999999,648000.0
1053,98117,47.6763,-122.37,620000.0
1055,98034,47.7168,-122.196,379000.0
1056,98199,47.6416,-122.397,699000.0
1057,98125,47.7259,-122.29799999999999,528000.0
1058,98056,47.5197,-122.18,425000.0
1059,98042,47.3643,-122.115,249500.0
1062,98027,47.5254,-122.04299999999999,399950.0
1063,98133,47.7635,-122.35,275000.0
1064,98109,47.6347,-122.352,550000.0
1066,98108,47.5658,-122.292,250000.0
1067,98198,47.3983,-122.31,318000.0
1068,98075,47.597,-122.059,505000.0
1069,98006,47.5415,-122.18,470500.0
1070,98125,47.7071,-122.301,360000.0
1072,98136,47.5262,-122.38600000000001,986000.0
1073,98112,47.6231,-122.29299999999999,515000.0
1074,98168,47.477,-122.292,320000.0
1075,98178,47.5042,-122.265,310000.0
1076,98126,47.5258,-122.37799999999999,356700.0
1077,98199,47.6397,-122.38799999999999,775000.0
1078,98133,47.7565,-122.339,325000.0
1079,98198,47.3668,-122.31,208000.0
1081,98003,47.3356,-122.333,515000.0
1082,98122,47.6163,-122.292,490000.0
1083,98166,47.4458,-122.34299999999999,675000.0
1084,98144,47.571999999999996,-122.29,360000.0
1085,98144,47.571999999999996,-122.29,550000.0
1086,98168,47.4973,-122.32799999999999,225000.0
1087,98058,47.4497,-122.147,500000.0
1088,98059,47.4702,-122.12,385000.0
1089,98052,47.69600000000001,-122.102,837700.0
1090,98053,47.6817,-122.035,448000.0
1091,98004,47.5831,-122.191,730000.0
1092,98136,47.5252,-122.382,575000.0
1093,98034,47.7299,-122.19200000000001,430000.0
1094,98053,47.687,-122.04299999999999,435000.0
1095,98092,47.3006,-122.066,241000.0
1096,98109,47.6261,-122.355,453500.0
1097,98133,47.7218,-122.35600000000001,285000.0
1098,98056,47.4965,-122.186,151000.0
1100,98122,47.6051,-122.319,631000.0
1101,98126,47.5462,-122.369,285000.0
1102,98023,47.3274,-122.348,195000.0
1103,98075,47.5859,-121.991,817500.0
1104,98007,47.5953,-122.14,550000.0
1105,98033,47.6699,-122.195,1130000.0
1106,98119,47.6544,-122.37299999999999,609850.0
1107,98106,47.5352,-122.361,200000.0
1108,98038,47.3603,-122.037,367000.0
1109,98092,47.2626,-122.21799999999999,285167.0
1110,98003,47.3347,-122.304,275000.0
1111,98030,47.3866,-122.169,350900.0
1112,98029,47.5747,-122.014,660000.0
1113,98008,47.6054,-122.118,525000.0
1114,98168,47.513999999999996,-122.316,262000.0
1115,98103,47.6561,-122.33200000000001,690000.0
1116,98019,47.7377,-121.97399999999999,624000.0
1117,98125,47.7098,-122.291,353000.0
1118,98056,47.5041,-122.186,552500.0
1119,98092,47.3178,-122.17399999999999,224500.0
1120,98146,47.5006,-122.336,239000.0
1123,98112,47.6261,-122.296,505000.0
1124,98059,47.5008,-122.162,302000.0
1125,98106,47.5175,-122.36,170000.0
1126,98027,47.523999999999994,-122.04,195000.0
1127,98056,47.5014,-122.17200000000001,272000.0
1128,98056,47.5014,-122.17200000000001,369000.0
1129,98125,47.7274,-122.31200000000001,332500.0
1130,98008,47.6191,-122.11200000000001,515000.0
1131,98178,47.4945,-122.258,269000.0
1133,98055,47.4733,-122.189,303000.0
1135,98117,47.6856,-122.385,400000.0
1136,98022,47.2093,-122.0,225000.0
1137,98038,47.3496,-122.022,219000.0
1139,98115,47.7,-122.292,625000.0
1140,98144,47.5965,-122.311,380000.0
1141,98007,47.5916,-122.146,620000.0
1142,98075,47.5862,-122.029,687500.0
1143,98058,47.4517,-122.08200000000001,225500.0
1144,98178,47.49800000000001,-122.26299999999999,252500.0
1145,98029,47.5703,-122.00399999999999,510000.0
1146,98155,47.7402,-122.31700000000001,510000.0
1147,98109,47.6372,-122.352,725000.0
1148,98103,47.6868,-122.34899999999999,492000.0
1149,98072,47.7407,-122.09700000000001,425000.0
1151,98092,47.3291,-122.17,298900.0
1152,98027,47.4856,-122.069,699000.0
1153,98103,47.6846,-122.346,310000.0
1154,98033,47.6703,-122.17399999999999,350000.0
1156,98031,47.3919,-122.184,305000.0
1157,98118,47.5412,-122.288,315000.0
1158,98042,47.3737,-122.115,267500.0
1160,98034,47.7152,-122.162,435000.0
1163,98133,47.76,-122.34,439995.0
1164,98034,47.7276,-122.181,460000.0
1165,98023,47.3186,-122.37299999999999,194000.0
1167,98031,47.4142,-122.179,274700.0
1168,98105,47.6609,-122.324,900000.0
1170,98027,47.545,-122.015,605000.0
1171,98065,47.5318,-121.85,359000.0
1172,98004,47.6272,-122.209,850000.0
1173,98107,47.6748,-122.385,505000.0
1174,98072,47.7441,-122.17299999999999,565000.0
1175,98118,47.5569,-122.273,585000.0
1177,98177,47.7557,-122.368,749950.0
1178,98027,47.5393,-121.99799999999999,826000.0
1179,98024,47.552,-121.89,535000.0
1181,98136,47.5533,-122.391,875000.0
1182,98006,47.5612,-122.152,902000.0
1183,98133,47.7654,-122.352,423000.0
1184,98059,47.4954,-122.164,235000.0
1185,98070,47.4025,-122.463,545000.0
1186,98133,47.7298,-122.34,343000.0
1187,98058,47.4491,-122.12,334950.0
1188,98118,47.5368,-122.26700000000001,405000.0
1189,98188,47.4325,-122.291,220000.0
1190,98168,47.4942,-122.304,173000.0
1191,98119,47.6368,-122.37,655000.0
1192,98115,47.6749,-122.323,406000.0
1193,98125,47.7021,-122.287,632000.0
1194,98106,47.533,-122.354,357000.0
1195,98014,47.6503,-121.90799999999999,361000.0
1196,98155,47.7458,-122.29799999999999,277000.0
1198,98042,47.3755,-122.13600000000001,254000.0
1199,98006,47.5497,-122.17200000000001,472800.0
1200,98118,47.5554,-122.27,263000.0
1201,98118,47.5554,-122.27,510000.0
1202,98003,47.3335,-122.305,179950.0
1203,98027,47.568999999999996,-122.086,525000.0
1204,98109,47.6277,-122.345,479000.0
1205,98116,47.5664,-122.389,651000.0
1207,98155,47.7733,-122.318,392400.0
1208,98115,47.678999999999995,-122.288,585000.0
1209,98058,47.4394,-122.11399999999999,460000.0
1210,98199,47.6584,-122.391,470000.0
1211,98038,47.386,-122.036,245000.0
1212,98155,47.7484,-122.291,500000.0
1213,98011,47.7498,-122.184,455000.0
1214,98065,47.532,-121.88,485500.0
1216,98001,47.2997,-122.26899999999999,100000.0
1217,98014,47.6927,-121.913,307000.0
1218,98023,47.3076,-122.396,475000.0
1219,98011,47.7419,-122.181,330000.0
1220,98033,47.683,-122.176,130000.0
1221,98001,47.3557,-122.27799999999999,320000.0
1222,98118,47.5529,-122.281,735000.0
1223,98155,47.7757,-122.303,365000.0
1224,98042,47.3434,-122.08200000000001,234000.0
1225,98031,47.3947,-122.17399999999999,211000.0
1226,98118,47.562,-122.279,680000.0
1227,98038,47.3544,-122.01299999999999,457000.0
1228,98034,47.7192,-122.176,349000.0
1229,98108,47.5413,-122.29899999999999,360000.0
1230,98042,47.351000000000006,-122.146,350000.0
1231,98002,47.2898,-122.221,208000.0
1232,98166,47.4413,-122.34899999999999,250275.0
1233,98166,47.4413,-122.34899999999999,435000.0
1234,98030,47.3766,-122.184,270000.0
1235,98028,47.7629,-122.26799999999999,438000.0
1236,98072,47.7553,-122.09200000000001,659000.0
1237,98126,47.5559,-122.37899999999999,645000.0
1238,98074,47.6085,-122.01700000000001,685100.0
1240,98072,47.7694,-122.124,375000.0
1241,98092,47.3099,-122.09,170000.0
1242,98117,47.6781,-122.369,880000.0
1243,98014,47.6492,-121.90799999999999,410500.0
1244,98075,47.5872,-121.97200000000001,780000.0
1246,98053,47.7073,-122.012,449000.0
1247,98117,47.6859,-122.399,546000.0
1248,98058,47.4528,-122.163,317000.0
1249,98056,47.5074,-122.175,276900.0
1250,98133,47.7338,-122.352,399000.0
1251,98027,47.5196,-122.04899999999999,495000.0
1252,98023,47.3077,-122.381,258000.0
1254,98103,47.6914,-122.34299999999999,265000.0
1255,98032,47.3661,-122.28,321000.0
1256,98109,47.644,-122.353,682000.0
1257,98092,47.3286,-122.208,295700.0
1258,98052,47.7227,-122.098,609000.0
1260,98029,47.5665,-122.023,530000.0
1261,98118,47.5506,-122.26899999999999,614000.0
1262,98092,47.3282,-122.198,390000.0
1263,98053,47.6793,-122.03299999999999,467000.0
1264,98059,47.5116,-122.163,484000.0
1265,98103,47.6985,-122.34,340000.0
1266,98030,47.3821,-122.20700000000001,302495.0
1267,98117,47.6886,-122.361,532500.0
1268,98059,47.5093,-122.15299999999999,441500.0
1272,98133,47.7599,-122.34299999999999,320000.0
1273,98144,47.5926,-122.295,363000.0
1274,98028,47.7473,-122.257,747500.0
1275,98053,47.7106,-122.023,750000.0
1276,98112,47.6196,-122.292,831000.0
